"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","long"
"202006","CABA","Comuna 10",2,45,42,14000,"ARS","HERMOSO DEPARTAMENTO 2 AMBIENTES AL FRENTE CON BALCON","Departamento","Alquiler",-58.5249467,-34.6258404
"202006","GBA","Vicente López",2,55,50,155000,"USD","DEPTO 2 AMB APTO PROFESIONAL CON COCHERA A LA VENTA EN LA LUCILA","Departamento","Venta",-58.4880281,-34.4983373
"202006","GBA","Tres de Febrero",2,42,40,85000,"USD","Departamento 2 ambientes c/ balcon. A estrenar!!!","Departamento","Venta",-58.541529,-34.5968845
"202006","GBA","Ituzaingó",3,194,102,120000,"USD","DUPLEX A ESTRENAR 3 AMBIENTES CON GARAGE","Casa","Venta",-58.6604938,-34.6258897
"202006","GBA","Tigre",3,75,75,115000,"USD","Departamento - Tigre","Departamento","Venta",-58.5651153,-34.4293946
"202006","CABA","Comuna 12",3,73,73,279000,"USD","Departamento - Coghlan","Departamento","Venta",-58.4814192,-34.5599513
"202006","CABA","Comuna 13",3,57,51,130000,"USD","CONESA 2500 / BELGRANO / VENTA 3 AMBIENTES","Departamento","Venta",-58.4655602,-34.5614002
"202006","GBA","La Plata",4,110,80,144000,"USD","Duplex de dos dormitorios en City Bell","Casa","Venta",-58.0572596,-34.8807834
"202006","CABA","Comuna 12",4,97,87,284000,"USD","Venta Semi Piso 4 ambientes Villa Urquiza","Departamento","Venta",-58.4822508,-34.5689221
"202006","GBA","Pilar",5,226,226,330000,"USD","Barrio Privado Boulevares - Casa en venta sobre lote central","Casa","Venta",-58.7545284,-34.4373636
"202006","GBA","La Plata",6,216,216,380000,"USD","Casa venta 4 dormitorios , 3 baños y piscina -Terreno 339 mts 2- La Plata","Casa","Venta",-57.9797011446,-34.9127354098
"202006","GBA","San Fernando",2,47,40,17000,"ARS","Departamento - San Fernando","Departamento","Alquiler",-58.552618,-34.4376018
"202006","GBA","Vicente López",2,55,50,23000,"ARS","DEPTO 2 AMB APTO PROFESIONAL CON COCHERA EN ALQUILER EN LA LUCILA","Departamento","Alquiler",-58.4880281,-34.4983373
"202006","GBA","Tres de Febrero",2,42,40,14500,"ARS","Departamento 2 ambientes c/ balcon. A estrenar!!!","Departamento","Alquiler",-58.541529,-34.5968845
"202006","GBA","Pilar",3,65,65,20000,"ARS","GB PROPIEDADES- EXCELENTE CASA!!!","Casa","Alquiler",-58.9292579,-34.4926557
"202006","CABA","Comuna 13",4,296,169,1000000,"USD","Exclusivo duplex de 4 ambientes con terraza y 2 cocheras. Belgrano, edificio de primer nivel.","Departamento","Venta",-58.4460693291,-34.5587620832
"202006","CABA","Comuna 13",4,224,198,1400000,"USD","TORRE FORUM!!! 4 amb con dep y lavadero, 3 cocheras - Belgrano","Departamento","Venta",-58.4393182,-34.5523255
"202006","GBA","Escobar",5,260,260,62000,"ARS","Barrio Cerrado Los Tacos - Casa en venta y alquiler","Casa","Alquiler",-58.7478006,-34.4427317
"202006","GBA","Escobar",5,260,260,420000,"USD","Barrio Cerrado Los Tacos - Casa en venta y alquiler","Casa","Venta",-58.7478006,-34.4427317
"202006","CABA","Comuna 4",1,37,34,59999,"USD","Monoambiente con balcón al frente piso alto","Departamento","Venta",-58.3667656,-34.6277409
"202006","CABA","Comuna 14",1,38,31,27000,"ARS","Alquiler de muy lindo departamento en Palermo","Departamento","Alquiler",-58.4148182,-34.5826529
"202006","CABA","Comuna 14",1,30,30,135000,"USD","VENTA DEPARTAMENTO y COCHERA PALERMO CHICO","Departamento","Venta",-58.4068226,-34.5820925
"202006","CABA","Comuna 2",1,28,28,95000,"USD","NEGOCIABLE. Venta. Monoambiente. Peña y Billinghurst. Recoleta/Palermo.","Departamento","Venta",-58.4061144254,-34.5855115629
"202006","CABA","Comuna 14",1,31,30,95000,"USD","NEGOCIABLE. Venta. Monoambiente. Patio. Excelente estado. Beruti y Aráoz. Palermo","Departamento","Venta",-58.4132703202,-34.5851198487
"202006","CABA","Comuna 2",1,29,29,95000,"USD","Venta. Monoambiente. Terraza. Billinghurst y Mansilla. Recoleta/Palermo.","Departamento","Venta",-58.4121479815,-34.5926769497
"202006","CABA","Comuna 1",1,110,110,230000,"USD","Av Regimiento De Patricios 100 Barracas 1amb U$230.000 Apto Prof","Departamento","Venta",-58.370766,-34.629818
"202006","CABA","Comuna 2",1,28,28,95000,"USD","NEGOCIABLE. Venta. Monoambiente. Peña y Billinghurst. Recoleta","Departamento","Venta",-58.4049342534,-34.5860768624
"202006","CABA","Comuna 14",1,29,29,95000,"USD","Venta. Monoambiente. Terraza. Billinghurst y Mansilla. Recoleta/Palermo.","Departamento","Venta",-58.4128158,-34.593014208
"202006","CABA","Comuna 14",1,31,30,95000,"USD","NEGOCIABLE. Venta. Monoambiente. Patio. Excelente estado. Beruti y Aráoz. Palermo","Departamento","Venta",-58.4124817508,-34.5852523418
"202006","CABA","Comuna 1",1,30,30,20000,"ARS","Alquiler impecable monoambiente amoblado","Departamento","Alquiler",-58.3800913,-34.6155086
"202006","CABA","Comuna 2",1,28,25,16000,"ARS","1 amb. muy luminoso Agüero y Av. Córdoba","Departamento","Alquiler",-58.4103589926,-34.5986839273
"202006","CABA","Comuna 15",1,34,31,92000,"USD","VILLA CRESPO - EMPRENDIMIENTO MODO CRESPO - VELASCO Y JULIAN ALVAREZ","Departamento","Venta",-58.4430195,-34.5976786
"202006","CABA","Comuna 15",1,35,29,127000,"USD","VENTA DEPARTAMENTO VILLA CRESPO","Departamento","Venta",-58.4403884,-34.5953266
"202006","GBA","Vicente López",1,42,32,88000,"USD","Edificio a estrenar unidades de 1,2 y 3 ambientes","Departamento","Venta",-58.5079294,-34.5264208
"202006","CABA","Comuna 12",2,65,49,165000,"USD","José Cubas 2500 Villa Pueyrredón PH 2amb U$165.000","PH","Venta",-58.4956778,-34.5858544
"202006","GBA","Merlo",2,28,28,12000,"ARS","Departamento  2 ambientes con cochera- Merlo Sur - Impecable","Departamento","Alquiler",-58.7282483,-34.6685004
"202006","GBA","Pilar",2,113,50,21000,"ARS","BLANCO PROPIEDADES - ALQUILER 24 MESES DE EXCELENTE 2 AMBIENTES EN EL ALJIBE - MANZANARES","Departamento","Alquiler",-58.9751816,-34.4453226
"202006","GBA","Pilar",2,110,90,21000,"ARS","Ayres Loft-  Lindisimo  departamento en alquiler . 2 ambientes","Departamento","Alquiler",-58.7944467,-34.4352267
"202006","GBA","Tigre",2,55,51,115000,"USD","Venta 2 ambientes con cochera Oportunidad !!","Departamento","Venta",-58.575558,-34.4242963
"202006","GBA","Tigre",2,55,55,28000,"ARS","Departamento de dos ambientes en alquiler , en Nordelta","Departamento","Alquiler",-58.6452092,-34.3945195
"202006","CABA","Comuna 7",2,50,50,95000,"USD","2 ambientes en venta a metros de Av. Avellaneda","Departamento","Venta",-58.4691607,-34.6251345
"202006","GBA","Lanús",2,48,45,78000,"USD","RETASADO!!! DEPARTAMENTO A ESTRENAR VENTA LANUS OESTE","Departamento","Venta",-58.3925248577,-34.688377716
"202006","GBA","Lanús",2,52,48,99000,"USD","RETASADO!!! EXCELENTE DEPARTAMENTO 2 AMBIENTES A ESTRENAR - MEJOR PRECIO","Departamento","Venta",-58.4009434,-34.7346351
"202006","CABA","Comuna 13",2,61,56,215000,"USD","VENTA - 2 AMBIENTES C/COCH. EN TORRE WOW - NUÑEZ","Departamento","Venta",-58.4676124699,-34.5503500982
"202006","CABA","Comuna 13",2,61,56,190000,"USD","VENTA - 2 AMBIENTES  EN TORRE WOW - NUÑEZ","Departamento","Venta",-58.4675695546,-34.5502087129
"202006","CABA","Comuna 13",2,38,38,17000,"ARS","Cómodo dos ambientes con óptima ubicación.","Departamento","Alquiler",-58.4659732958,-34.5488265
"202006","CABA","Comuna 5",2,48,42,97000,"USD","Departamento de 2 ambientes en Venta en Almagro","Departamento","Venta",-58.4301841631,-34.6043510656
"202006","CABA","Comuna 14",2,56,48,42000,"ARS","$ 42.000 - 2 amb - Palermo - Astor Palermo","Departamento","Alquiler",-58.4096877381,-34.586902288
"202006","CABA","Comuna 14",2,67,45,190000,"USD","NICETO VEGA 5100","Departamento","Venta",-58.4345552,-34.5899633
"202006","CABA","Comuna 14",2,40,40,24000,"ARS","Departamento - Palermo Hollywood","Departamento","Alquiler",-58.4374152,-34.57329
"202006","CABA","Comuna 14",2,35,35,100000,"USD","VENTA DEPARTAMENTO PALERMO","Departamento","Venta",-58.418288,-34.583728
"202006","CABA","Comuna 14",2,43,38,145000,"USD","departamento 2 ambientes con balcón al frente en Palermo","Departamento","Venta",-58.4192888,-34.5966095
"202006","CABA","Comuna 14",2,40,40,17500,"ARS","Departamento en Alquiler en Palermo Chico","Departamento","Alquiler",-58.4122198,-34.5836948
"202006","CABA","Comuna 13",2,34,33,150000,"USD","Torre Lumiere Belgrano - Hermoso 2 ambientes - A Estrenar - Venta","Departamento","Venta",-58.4603556619,-34.5587269088
"202006","GBA","La Plata",2,51,51,16000,"ARS","Departamento a estrenar. Plaza Azcuenaga","Departamento","Alquiler",-57.9667655,-34.9223876
"202006","CABA","Comuna 2",2,51,42,131052,"USD","Departamento 2 ambientes al frente con balcón","Departamento","Venta",-58.3977437693,-34.6012916117
"202006","GBA","San Isidro",2,69,58,195000,"USD","Departamento 2 ambientes en venta en Jardines de San Isidro","Departamento","Venta",-58.5391603,-34.4768828
"202006","GBA","San Isidro",2,55,50,170000,"USD","DEPTO 2 AMB A LA VENTA EN MARTÍNEZ","Departamento","Venta",-58.4965351,-34.4895692
"202006","GBA","San Isidro",2,41,41,99000,"USD","SUPER IMPECABLE DEPTO A LA VENTA EN SAN ISIDRO","Departamento","Venta",-58.5491604,-34.4939518
"202006","CABA","Comuna 14",2,41,41,20000,"ARS","2 AMBIENTES EN TORRE CON VIGILANCIA 24 HS","Departamento","Alquiler",-58.4051418,-34.5845809
"202006","CABA","Comuna 2",2,47,43,18000,"ARS","DEPARTAMENTO EN ALQUILER  DE 2 AMBIENTES  CON BALCON","Departamento","Alquiler",-58.4071575,-34.5871662
"202006","CABA","Comuna 14",2,40,40,17500,"ARS","Departamento de 2 Ambientes Palermo Luminoso Exelente Ubicacion","Departamento","Alquiler",-58.4127945,-34.5840922
"202006","CABA","Comuna 15",2,39,39,75000,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4475066,-34.5973853
"202006","CABA","Comuna 15",2,65,49,156000,"USD","VILLA CRESPO - EMPRENDIMIENTO MODO CRESPO - VELASCO Y JULIAN ALVAREZ - VENTA","Departamento","Venta",-58.4430195,-34.5976786
"202006","CABA","Comuna 15",2,51,46,148000,"USD","Departamento de 2 ambientes en Venta en Villa crespo","Departamento","Venta",-58.4421207,-34.5934642
"202006","CABA","Comuna 1",2,71,62,70000,"ARS","Excelente 2 ambientes a estrenar - ALQUILER","Departamento","Alquiler",-58.3610901,-34.6200926
"202006","CABA","Comuna 1",2,68,59,70000,"ARS","Excelente 2 ambientes a estrenar - ALQUILER","Departamento","Alquiler",-58.3610901,-34.6200926
"202006","CABA","Comuna 12",2,38,35,24500,"ARS","Impecable Contrafrente | 40mts | Excelente Ubicacion","Departamento","Alquiler",-58.4914578,-34.5705179
"202006","CABA","Comuna 11",2,45,45,18000,"ARS","ALQUILER-VILLA DEL PARQUE-DEPARTAMENTO 2 AMBIENTES EN PB-45m2","Departamento","Alquiler",-58.5006397,-34.5991814
"202006","CABA","Comuna 7",3,95,65,18500,"ARS","PH 3 AMB AL FRENTE CON TERRAZA","PH","Alquiler",-58.4570577,-34.6419497
"202006","CABA","Comuna 5",3,80,67,126500,"USD","PH EN ALMAGRO RECICLADO 3 AMBIENTES CON PATIO Y BALCÓN - VENTA","PH","Venta",-58.4143896,-34.6058604
"202006","CABA","Comuna 9",3,85,65,142000,"USD","POLA 1300 - MATADEROS - PH 3 AMBIENTES A NUEVO!","PH","Venta",-58.4992841,-34.650668
"202006","GBA","San Isidro",3,72,72,20000,"ARS","INTERESANTE PH 3 AMB EN ALQUILER EN BECCAR","PH","Alquiler",-58.5298054,-34.4608548
"202006","GBA","San Isidro",3,72,72,22000,"ARS","INTERESANTE PH 3 AMB CON COCHERA EN ALQUILER EN BECCAR","PH","Alquiler",-58.5298054,-34.4608548
"202006","CABA","Comuna 15",3,81,81,165000,"USD","Depto.tipo casa de 3 ambientes en Venta en Villa crespo","PH","Venta",-58.4485274117,-34.601211464
"202006","GBA","Tigre",3,81,71,32000,"ARS","CONQUIPROPIEDADES - ALQUILER - DEPARTAMENTOS SANTA BARBARA","Departamento","Alquiler",-58.6324285,-34.4473138
"202006","GBA","Tigre",3,232,72,210000,"USD","Venta Departamento en DUPLEX con JARDIN  Nordelta","Departamento","Venta",-58.6586285285,-34.4242410473
"202006","GBA","Tigre",3,181,90,43000,"ARS","DEPARTAMENTO CON GRAN TERRAZA EN ALQUILER EN MARINAS DE PORTEZUELO-NORDELTA!","Departamento","Alquiler",-58.6540596,-34.4032718
"202006","GBA","Tigre",3,181,90,43000,"ARS","DEPARTAMENTO CON GRAN TERRAZA EN ALQUILER EN MARINAS DE PORTEZUELO-NORDELTA!","Departamento","Alquiler",-58.6507230307,-34.404994715
"202006","CABA","Comuna 14",3,71,65,329000,"USD","U$S 329.000 - VER VIDEO - 3 amb - Cochera y Baulera - Palermo - Cabello 3400 (GuM)","Departamento","Venta",-58.4088481,-34.5814108
"202006","CABA","Comuna 14",3,94,94,60000,"ARS","Exc Frente Balcón 2 D, dependencia, cochera, Baño y T Coc/com","Departamento","Alquiler",-58.4420425,-34.5700839
"202006","CABA","Comuna 1",3,90,90,230000,"USD","OPORTUNIDAD ÚNICA! Marcelo T. de Alvear 1200 - Recoleta - Capital Federal","Departamento","Venta",-58.385347199,-34.5972797112
"202006","GBA","San Isidro",3,58,56,25000,"ARS","DEPTO 3 AMB APTO PROFESIONAL CON COCHERA EN ALQUILER EN MARTINEZ","Departamento","Alquiler",-58.5021218,-34.4921716
"202006","GBA","San Miguel",3,76,68,25000,"ARS","Departamento - Muñiz","Departamento","Alquiler",-58.7023247,-34.5446326
"202006","CABA","Comuna 8",3,50,50,57000,"USD","B° GRAL SAVIO - SANTIAGO DE COSTA MAGNA 5800 - 3 AMBIENTES - VILLA LUGANO","Departamento","Venta",-58.4635257,-34.6875967
"202006","CABA","Comuna 1",3,126,115,120000,"ARS","Excelente 3 ambientes a estrenar","Departamento","Alquiler",-58.3610901,-34.6200926
"202006","CABA","Comuna 1",3,126,115,120000,"ARS","Excelente 3 ambientes a estrenar - ALQUILER","Departamento","Alquiler",-58.3610901,-34.6200926
"202006","CABA","Comuna 12",3,74,67,225000,"USD","Monroe 4300 Villa Urquiza 3amb U$225.000","Departamento","Venta",-58.4778756,-34.5695186
"202006","CABA","Comuna 12",3,67,64,35000,"ARS","ALQUILER - Villa Urquiza - Triunvirato 5400 - Piso Alto - Excelente Departamento 3 ambientes al frente.- ALQUILER","Departamento","Alquiler",-58.4926977,-34.568763
"202006","GBA","Vicente López",3,82,60,163000,"USD","Edificio a Estrenar","Departamento","Venta",-58.4993783,-34.5316854
"202006","CABA","Comuna 10",4,100,80,142000,"USD","BASUALDO 500 - VILLA LURO - PH 4 AMBIENTES! TODO RECICLADO!","PH","Venta",-58.5008538,-34.6429702
"202006","GBA","Moreno",4,210,180,50000,"ARS","Country Banco Provincia. Gran casa 4 ambientes con Parque/Piscina/Parrilla","Casa","Alquiler",-58.862612,-34.6022094
"202006","GBA","San Isidro",4,100,100,35000,"ARS","Casa 4 AMBIENTES MARTINEZ","Casa","Alquiler",-58.5110943,-34.5004038
"202006","GBA","Tigre",4,241,115,420000,"USD","DEPARTAMENTO EN VENTA EN MARINAS DEL CANAL - VISTA AL RÍO -NORDELTA","Departamento","Venta",-58.6465907744,-34.3938625293
"202006","GBA","Tigre",4,241,115,420000,"USD","DEPARTAMENTO CON VISTA AL RÍO, TERRAZA Y PILETA PROPIA EN VENTA EN MARINAS DEL CANAL - NORDELTA!","Departamento","Venta",-58.6465907744,-34.3945707789
"202006","CABA","Comuna 7",4,84,82,129900,"USD","VENTA DEPARTAMENTO CUATRO AMBIENTES- FLORES","Departamento","Venta",-58.4695047,-34.6359876
"202006","CABA","Comuna 14",4,110,103,530000,"USD","U$S 530.000 - VER VIDEO - 4 amb - Cochera - Palermo - Cabello 3400 (RaM-7)","Departamento","Venta",-58.4088481,-34.5814108
"202006","CABA","Comuna 14",4,101,101,600000,"USD","Av. Figueroa Alcorta y Cavia. Con Vista, Reciclado y cochera!","Departamento","Venta",-58.4054506855,-34.5762184469
"202006","CABA","Comuna 4",4,148,117,170000,"USD","Sin expensas. Frente al metrobus. Gran terraza con parrilla","Departamento","Venta",-58.4249823,-34.6441807
"202006","CABA","Comuna 2",4,90,90,42000,"ARS","DEPARTAMENTO 4 AMBIENTES CON 2 BALCONES EN ALQUILER - BARRIO NORTE","Departamento","Alquiler",-58.4058964,-34.585412
"202006","CABA","Comuna 2",4,156,78,45000,"ARS","Oportunidad Departamento Luminoso- 4 ambientes","Departamento","Alquiler",-58.4023705,-34.5993241
"202006","CABA","Comuna 14",5,212,191,749000,"USD","VENTA DEPARTAMENTO DE CATEGORIA PALERMO CHICO","Departamento","Venta",-58.4225199,-34.5729639
"202006","CABA","Comuna 2",5,160,160,419000,"USD","Departamento - Recoleta","Departamento","Venta",-58.3896718,-34.5895186
"202006","CABA","Comuna 14",5,291,252,980000,"USD","BILLINGHURST 2400","Departamento","Venta",-58.40468413,-34.5843372
"202006","CABA","Comuna 14",6,288,270,889000,"USD","Mejor valor del m2 Piso Palermo Chico 288 m2","Departamento","Venta",-58.4061026,-34.5762905
"202006","GBA","General San Martín",2,50,50,10000,"ARS","PH al frente","PH","Alquiler",-58.5502374,-34.5819271
"202006","CABA","Comuna 14",2,38,35,128000,"USD","2 Ambientes en Palermo Chico","Departamento","Venta",-58.424476,-34.5779953
"202006","CABA","Comuna 1",2,58,58,130000,"USD","Alquiler 2 ambientes amplio en microcentro","Departamento","Venta",-58.3793218275,-34.6015938977
"202006","GBA","Avellaneda",3,75,67,15000,"ARS","PH - Villa Dominico","PH","Alquiler",-58.3332388529,-34.6996866391
"202006","CABA","Comuna 13",3,70,70,34000,"ARS","Departamento - Belgrano","Departamento","Alquiler",-58.4491965,-34.5706643
"202006","GBA","La Plata",4,125,125,22500,"ARS","Casa alquiler  en ph 2 dormitorios y cochera -Lote 155 mts 2 - La Plata","Casa","Alquiler",-57.9733067583,-34.9084243205
"202006","GBA","Pilar",5,200,200,37000,"ARS","Barrio Privado Bermudas - Casa 3 dormitorios con pileta","Casa","Alquiler",-58.7804841895,-34.4260698748
"202006","CABA","Comuna 14",2,36,36,18000,"ARS","Departamento - Palermo","Departamento","Alquiler",-58.4218545,-34.5839887
"202006","CABA","Comuna 13",2,54,50,22000,"ARS","Departamento - Belgrano","Departamento","Alquiler",-58.4580911,-34.563577
"202006","CABA","Comuna 3",2,34,34,24000,"ARS","JOSE E. URIBURU 500 - Balvanera","Departamento","Alquiler",-58.398537,-34.6029629
"202006","GBA","San Isidro",2,55,50,23000,"ARS","DEPTO 2 AMB EN ALQUILER EN MARTÍNEZ","Departamento","Alquiler",-58.4965351,-34.4895692
"202006","CABA","Comuna 3",1,38,38,23000,"ARS","Departamento - Balvanera","Departamento","Alquiler",-58.3952016,-34.6083318
"202006","GBA","Escobar",1,37,37,58000,"USD","Monomabiente en venta  en Loma Verde","Departamento","Venta",-58.8390827598,-34.3319549321
"202006","CABA","Comuna 13",1,37,32,149000,"USD","BELGRANO VENTA MONOAMBIENTE DIVISIBLE CON BALCON MIRABILIA STUDIOS","Departamento","Venta",-58.4583464386,-34.5559022122
"202006","CABA","Comuna 1",1,20,20,13000,"ARS","Departamento - 1 Ambiente  - San Telmo","Departamento","Alquiler",-58.3732755,-34.6151405
"202006","GBA","La Matanza",2,43,43,70000,"USD","PH - Ramos Mejia Sur","PH","Venta",-58.5469416,-34.6537154
"202006","GBA","La Matanza",2,43,43,83000,"USD","PH - Ramos Mejia Sur","PH","Venta",-58.5469416,-34.6537154
"202006","GBA","La Matanza",2,42,42,83000,"USD","PH - B.Don Bosco","PH","Venta",-58.5603896,-34.6606905
"202006","GBA","La Matanza",2,50,50,102000,"USD","PH - B.Don Bosco","PH","Venta",-58.5603896,-34.6606905
"202006","GBA","San Miguel",2,40,40,65000,"USD","Venta Bella Vista Excelente PH","PH","Venta",-58.6684246437,-34.5578387518
"202006","GBA","Pilar",2,118,72,215000,"USD","Impecable Duplex en Palmas del Sol","Casa","Venta",-58.8348150153,-34.4283707778
"202006","GBA","Pilar",2,47,47,73000,"USD","Departamento de 2 ambientes","Departamento","Venta",-58.8980623,-34.4515034
"202006","GBA","Pilar",2,54,50,110000,"USD","Loft en Bosque Alto","Departamento","Venta",-58.8965701957,-34.4462802566
"202006","GBA","Pilar",2,43,43,20000,"ARS","Departamento - Club Bamboo","Departamento","Alquiler",-58.8490348,-34.4111072
"202006","GBA","Pilar",2,120,60,125000,"USD","Departamento en Las Pircas","Departamento","Venta",-58.7564635764,-34.4427252967
"202006","GBA","Pilar",2,70,50,115000,"USD","Excelente departamento de 2 amb con terraza","Departamento","Venta",-58.8405227561,-34.4284769717
